"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_072048142.1",1368.82486194321,3.74684048283889,0.62983840367455,5.94889174902545,2.69964099534706e-09,3.54833141317392e-07
"XM_027240702.2",2662.01322205671,3.43432333692023,0.577997019173732,5.94176651953971,2.8196683672845e-09,3.68595017599424e-07
"XM_027239004.2",434.656876388296,3.44617840666454,0.581910340326552,5.92218107815481,3.17699516787974e-09,4.08643127128403e-07
"XM_027224601.2",2357.37494903494,3.16401569583726,0.536091417193842,5.90200774412549,3.59104304399412e-09,4.57012477974553e-07
"XM_027230056.2",3483.55071563803,2.76421990672505,0.468483495766826,5.9003570706381,3.62715719562833e-09,4.58623803020708e-07
"XM_027241376.2",818.343132570907,3.56777969532691,0.604843577055577,5.89868162723182,3.66417474154981e-09,4.59033307596342e-07
"XM_027232309.2",288.341045279029,4.42603584391387,0.751875085667184,5.88666379334325,3.94069201385012e-09,4.91116399011072e-07
"XM_072051840.1",5388.51412191156,3.75709372050685,0.642075521717586,5.85148256463107,4.87210364828782e-09,5.91862166930641e-07
"XM_027266592.2",2194.8423529392,4.80516023965343,0.822639898786348,5.84114659007246,5.18427604510784e-09,6.20385033397905e-07
"XM_027263402.2",2215.92481967205,2.599025069505,0.445534680142538,5.83349666219812,5.4277693549202e-09,6.40645485123245e-07
"XM_027230302.2",147.69406998417,4.81045332204474,0.825326971640207,5.8285424896326,5.59135615704054e-09,6.56043364123395e-07
"XM_027225705.2",307.221494874983,2.59449257501234,0.446128094818911,5.81557764494854,6.0424857263636e-09,6.98749563347229e-07
"XM_027206331.2",1146.33080354067,3.09315096287451,0.533784252535833,5.79475874040864,6.8419465408712e-09,7.76270472394222e-07
"XM_027255847.2",346.953452958455,2.92635643178942,0.505465482699223,5.78942881749801,7.06261791790932e-09,7.93818452240527e-07
"XM_027215529.2",6054.51478566855,3.19823981017174,0.552785388275018,5.78568080489959,7.22192344046651e-09,8.07948486109493e-07
"XM_027206800.2",401.658610470125,3.55580969627413,0.617684576943821,5.75667554120837,8.57865691355551e-09,9.46524930008031e-07
"XM_027229070.2",676.167125260366,2.10611741225135,0.366106933204909,5.75273839753414,8.78093119000721e-09,9.63291432444756e-07
"XM_072067731.1",820.571896319175,2.21587329284538,0.385932518888816,5.74160814233888,9.37816376220975e-09,1.01609447284879e-06
"XM_027209652.2",372.296289319834,3.43238797627185,0.598634526437498,5.73369530938709,9.82657912935701e-09,1.05990451927544e-06
"XM_027230569.2",74.3849953267441,7.96926937536883,1.39240852994246,5.72337012018891,1.0443141039415e-08,1.12137889027254e-06
"XM_027258939.2",331.149254226245,3.46974922325211,0.606443744700568,5.72146922706789,1.0560678799312e-08,1.12896003182156e-06
"XM_027261888.2",504.999405055684,3.81272814444026,0.666687007200839,5.71891772789819,1.07204683234151e-08,1.14097090523497e-06
